Y,X1,X2,X3 
17596880,70,938,268 
114767092,482,274,869 
14073700,844,29,575 
642744,711,2,452 
421325625,987,683,625 
137809584,723,418,456 
5819814,114,561,91 
228266752,508,952,472 
6175092,489,902,14 
11380590,213,822,65 
14369320,259,73,760 
75530952,553,168,813 
28803564,177,213,764 
93831810,445,933,226 
10716480,732,20,732 
141097572,423,418,798 
18319980,70,823,318 
17584425,717,25,981 
378401296,887,586,728 
1432072,172,362,23 
7015200,790,16,555 
22836398,26,899,977 
84388608,783,421,256 
103346320,140,883,836 
43287156,99,439,996 
426025600,784,988,550 
23685750,198,165,725 
16996,14,2,607 
204230310,262,785,993 
78797040,408,623,310 
63407862,203,518,603 
8316928,256,62,524 
184736552,782,649,364 
25255776,588,728,59 
123476052,316,809,483 
5382,78,3,23 
120581136,351,816,421 
38998344,564,449,154 
6122256,548,532,21 
729688050,927,910,865 
266577878,746,497,719 
38613600,248,450,346 
60413640,644,354,265 
11675475,353,525,63 
38022625,85,725,617 
4915053,117,209,201 
237351296,923,328,784 
1319142,253,158,33 
282138480,701,688,585 
21489580,58,790,469 
294338304,744,951,416 
611520,196,8,390 
17891185,683,65,403 
281899460,662,878,485 
7876113,49,393,409 
35335848,142,466,534 
75374836,292,881,293 
34772166,79,702,627 
42384630,159,305,874 
173653920,577,760,396 
383465292,618,943,658 
261900,30,194,45 
214066420,355,647,932 
60468750,625,125,774 
17883766,193,866,107 
42688800,225,392,484 
137372160,992,577,240 
45014640,578,295,264 
252431268,659,548,699 
50676750,446,375,303 
170325199,631,583,463 
48352710,635,222,343 
41949304,73,659,872 
1076004,738,81,18 
9817452,57,463,372 
58580496,171,624,549 
134384148,433,699,444 
33040644,383,182,474 
237937760,820,664,437 
61003272,743,311,264 
20650190,227,110,827 
554527692,646,926,927 
32728696,572,122,469 
398820192,752,942,563 
603860832,864,711,983 
63771000,200,733,435 
43494000,659,88,750 
116013936,339,584,586 
27512784,48,897,639 
3455595,165,117,179 
21400365,631,35,969 
146508480,547,620,432 
250097232,924,431,628 
402537681,819,873,563 
5022108,126,546,73 
152523280,455,584,574 
301956160,872,787,440 
373848,8,421,111 
2166528,21,256,403 
148403200,374,496,800 
7078952,94,268,281 
342625140,594,765,754 
5280264,339,44,354 
8134182,21,797,486 
11585000,700,662,25 
14120400,820,574,30 
338975280,810,424,987 
187433855,695,413,653 
355357800,948,850,441 
8570718,29,421,702 
16644672,639,44,592 
30914000,232,325,410 
30565388,476,409,157 
153981240,861,680,263 
259755900,730,435,818 
15754648,442,469,76 
1258782,6,301,697 
52661312,992,418,127 
107169804,399,324,829 
163991520,297,560,986 
227082528,477,608,783 
252911406,649,607,642 
20247840,215,108,872 
43120044,121,521,684 
1714052,62,601,46 
9472568,472,47,427 
232838536,746,628,497 
118151040,448,745,354 
68938992,114,666,908 
40940956,467,404,217 
190695300,276,725,953 
623998452,803,957,812 
70740285,511,839,165 
177470472,503,482,732 
9336852,147,67,948 
156436500,209,998,750 
301847190,458,829,795 
85438752,574,886,168 
202151752,424,979,487 
3413328,47,816,89 
50725332,586,687,126 
183596240,848,265,817 
72223144,356,337,602 
198069300,390,810,627 
323347680,540,712,841 
96204600,342,388,725 
92056328,182,548,923 
5140368,54,163,584 
225386172,396,579,983 
49593600,384,630,205 
179798885,833,881,245 
49161905,919,65,823 
33200310,218,213,715 
1398285,105,23,579 
7686144,576,96,139 
171845760,295,888,656 
20808592,536,413,94 
305465006,479,707,902 
156452872,541,977,296 
115830560,844,292,470 
38076420,554,174,395 
201238515,543,465,797 
124015050,519,354,675 
26103552,829,768,41 
77145600,168,560,820 
19173000,166,250,462 
28073152,404,808,86 
2201850,233,35,270 
10504890,729,131,110 
22256688,116,236,813 
570652,4,179,797 
41672556,461,558,162 
362866064,671,584,926 
190121100,410,533,870 
146905892,334,706,623 
136748430,826,283,585 
33180273,417,421,189 
167213088,714,492,476 
181886556,723,577,436 
22368,24,4,233 
28630176,816,662,53 
237379140,846,282,995 
87725520,712,666,185 
58824,129,152,3 
138710670,735,743,254 
56623460,347,995,164 
18286050,355,101,510 
565711808,733,778,992 
29689336,281,562,188 
46720608,906,176,293 
167012352,738,256,884 
143507000,260,950,581 
676277868,982,798,863 
122965437,861,527,271 
1609179,13,341,363 
189689040,648,802,365 
297273984,888,686,488 
95328384,544,859,204 
60156740,830,434,167 
202285395,585,871,397 
20200686,38,543,979 
330288300,821,894,450 
79510275,425,351,533 
49182007,113,641,679 
435110676,726,962,623 
52080276,474,802,137 
4113200,520,565,14 
427728000,800,665,804 
22032948,404,159,343 
77858352,741,132,796 
206401100,958,310,695 
155374400,800,269,722 
28205100,350,222,363 
120255852,202,951,626 
190654451,653,481,607 
45820525,425,131,823 
474668792,538,893,988 
2381632,176,199,68 
458909278,734,929,673 
153800020,236,697,935 
136854036,517,817,324 
28445250,97,391,750 
185709705,345,691,779 
15993436,166,719,134 
71622530,866,973,85 
7595250,410,75,247 
38181528,63,781,776 
188557824,256,741,994 
18972800,784,44,550 
8212428,852,17,567 
4851594,229,33,642 
25651602,87,939,314 
14989590,147,103,990 
20616050,575,394,91 
3468024,126,983,28 
319462002,586,549,993 
28560000,84,544,625 
6310710,54,795,147 
387675882,762,571,891 
22018656,174,719,176 
133486380,393,629,540 
157862424,914,444,389 
358594544,946,967,392 
11847024,292,92,441 
151613700,430,511,690 
9159780,105,772,113 
456924754,754,619,979 
539190800,790,904,755 
318445512,824,539,717 
370984218,979,461,822 
255359232,411,809,768 
32091136,148,484,448 
76235709,101,771,979 
254393216,448,974,583 
120511776,959,264,476 
65158125,885,475,155 
78683904,222,832,426 
415669644,738,754,747 
191969928,981,244,802 
33522738,674,59,843 
232396752,708,532,617 
34781286,323,137,786 
9864582,623,182,87 
149935986,534,541,519 
10980200,92,770,155 
17532912,604,177,164 
72271520,736,205,479 
20445390,414,83,595 
4295704,14,971,316 
8687574,162,163,329 
1152844,394,14,209 
29956955,815,59,623 
131575784,292,986,457 
63869640,570,514,218 
675135230,826,847,965 
87505920,864,633,160 
4082040,145,552,51 
230251504,553,982,424 
119812000,560,778,275 
89684712,328,369,741 
62756019,603,113,921 
7067164,23,311,988 
86403200,992,650,134 
9530460,999,10,954 
141253216,208,914,743 
99981504,822,336,362 
156816135,707,795,279 
3605700,707,60,85 
1368076,893,2,766 
32226048,788,142,288 
56914704,708,924,87 
67951980,358,513,370 
292600352,803,944,386 
175203224,854,862,238 
94391297,709,637,209 
63978752,544,122,964 
8862636,326,69,394 
342545112,468,777,942 
45330516,711,966,66 
22051260,90,814,301 
173285952,489,392,904 
439902155,605,931,781 
858704,374,328,7 
8903090,659,70,193 
49180800,480,109,940 
102446370,486,897,235 
355349024,479,956,776 
9354960,61,710,216 
6264579,163,69,557 
87529680,630,827,168 
331096883,689,727,661 
378672,98,84,46 
31084872,56,559,993 
682248,2,524,651 
59372082,786,981,77 
1440720,30,522,92 
432357464,901,532,902 
216310194,687,541,582 
136451952,252,801,676 
69241956,721,604,159 
5287688,686,47,164 
114708880,715,542,296 
485870336,778,697,896 
153398861,763,373,539 
88558848,306,896,323 
170652482,338,869,581 
7032960,111,180,352 
116145468,614,558,339 
36542493,689,249,213 
227129520,716,340,933 
439296480,584,945,796 
82414290,791,690,151 
423107436,977,604,717 
25943544,108,671,358 
498083040,936,724,735 
6358902,69,142,649 
242016566,589,418,983 
495072,162,16,191 
280237520,620,578,782 
11527646,521,962,23 
36325800,434,837,100 
123250600,275,484,926 
105016392,936,251,447 
129402000,325,711,560 
14271416,97,424,347 
73859940,219,365,924 
149555956,422,362,979 
150100093,299,971,517 
230234400,912,306,825 
104645744,424,427,578 
33108192,74,624,717 
18336500,155,676,175 
148648500,650,270,847 
17837952,902,96,206 
134044092,593,702,322 
2094400,8,680,385 
320174283,851,877,429 
47640736,377,718,176 
616710000,674,915,1000 
318616092,709,684,657 
35046000,531,375,176 
27576027,519,199,267 
201326400,930,451,480 
516375,75,459,15 
168438912,344,808,606 
316680000,725,650,672 
42571656,244,243,718 
25952850,385,214,315 
299797500,852,625,563 
391290725,925,623,679 
99049500,575,348,495 
66316281,811,843,97 
1287264,318,184,22 
18951840,492,60,642 
17056000,160,520,205 
377530146,729,994,521 
173610695,835,353,589 
39578040,223,306,580 
438249682,754,683,851 
17023776,987,112,154 
73032640,947,80,964 
160175574,311,558,923 
162114210,918,965,183 
113506848,426,793,336 
12539886,317,57,694 
3476375,29,959,125 
125561184,758,406,408 
37482354,49,934,819 
116527494,779,699,214 
423273884,781,628,863 
251079840,786,440,726 
85760400,365,660,356 
634809912,836,934,813 
375401871,939,603,663 
11176704,294,288,132 
98009600,400,806,304 
363619800,466,900,867 
70433040,255,488,566 
12319776,126,873,112 
111918483,207,787,687 
80124174,117,933,734 
164782959,957,739,233 
31748760,205,717,216 
64408680,915,419,168 
122369738,929,983,134 
1856100,269,50,138 
67510782,522,283,457 
282247168,644,856,512 
198069300,418,975,486 
4616352,8,702,822 
259509600,700,456,813 
429337440,669,955,672 
296238092,844,373,941 
303690680,409,760,977 
6058892,28,613,353 
74711520,845,921,96 
4853056,307,152,104 
28115076,578,402,121 
6571008,62,288,368 
35555760,155,486,472 
81310592,374,632,344 
4171392,272,568,27 
240330600,531,775,584 
98955304,287,658,524 
185383320,258,971,740 
5324800,832,400,16 
44208931,923,211,227 
813087135,995,981,833 
64149813,967,117,567 
4626304,769,16,376 
159912560,920,233,746 
36454845,623,83,705 
312801750,450,813,855 
52951680,435,384,317 
63595230,851,106,705 
134336640,366,620,592 
32970996,74,669,666 
206208550,445,745,622 
70560624,332,267,796 
150052812,548,357,767 
34156416,192,679,262 
131528340,666,454,435 
5522400,32,177,975 
12524610,215,798,73 
368870750,983,395,950 
408419260,878,514,905 
171760644,492,447,781 
31635296,56,694,814 
195059130,361,930,581 
16184502,157,207,498 
10207116,291,316,111 
52955531,461,313,367 
40542000,250,466,348 
8851250,625,97,146 
84996912,793,154,696 
389160,5,846,92 
40522398,426,107,889 
388668150,841,474,975 
266037990,542,761,645 
27428625,45,903,675 
9956628,99,289,348 
78363558,259,862,351 
141463630,707,214,935 
77008701,519,517,287 
2865324,98,33,886 
614647350,927,745,890 
429443280,613,840,834 
187665786,957,667,294 
1188301,131,193,47 
27418560,195,169,832 
10788960,845,133,96 
207101760,696,344,865 
316008,72,19,231 
116024670,615,669,282 
176615973,303,587,993 
399793360,713,815,688 
312106452,791,753,524 
35310000,825,200,214 
46441968,529,186,472 
408783326,854,761,629 
22119090,734,205,147 
65950390,73,946,955 
348752136,838,878,474 
147717960,299,690,716 
208339620,295,771,916 
21273120,316,748,90 
36560160,546,155,432 
495145632,892,808,687 
22113000,945,100,234 
161494541,559,313,923 
196062304,368,974,547 
6069924,222,93,294 
569614034,946,737,817 
123648768,576,267,804 
226552599,633,897,399 
338541376,934,752,482 
72863280,610,189,632 
283520704,692,464,883 
180231486,601,302,993 
33064269,303,833,131 
31515000,110,382,750 
5139372,714,122,59 
65866440,824,365,219 
1713184,992,11,157 
158438144,344,778,592 
204562215,383,913,585 
110539780,890,281,442 
70793480,158,860,521 
120617200,632,347,550 
8082560,865,146,64 
15215808,194,516,152 
5211920,70,908,82 
8801520,155,273,208 
13290480,270,586,84 
41534432,142,404,724 
45562986,81,826,681 
152052992,244,749,832 
57227200,800,94,761 
1997640,895,8,279 
229782376,788,691,422 
35403060,395,132,679 
50017410,207,662,365 
37719024,196,348,553 
51626008,254,238,854 
356321862,471,793,954 
108065364,964,129,869 
82440780,310,698,381 
61964567,791,361,217 
136106480,536,379,670 
20672786,739,71,394 
71907603,229,393,799 
223202304,576,621,624 
53166984,717,299,248 
214710408,431,561,888 
151469118,771,239,822 
53265056,874,293,208 
10701600,140,78,980 
39089424,733,528,101 
396864,8,312,159 
46307142,207,841,266 
9443280,803,392,30 
69040282,727,206,461 
320063436,927,649,532 
20387430,414,245,201 
130415755,277,493,955 
280305520,902,914,340 
3751044,471,44,181 
8215480,427,148,130 
37241050,569,77,850 
101549484,636,471,339 
247002525,525,583,807 
66666600,148,858,525 
84015552,928,237,382 
101625216,112,982,924 
237864000,660,850,424 
235154716,589,604,661 
26787404,131,938,218 
199327986,747,311,858 
34626090,815,194,219 
35966050,262,323,425 
15269520,120,854,149 
65675894,551,977,122 
79824968,137,692,842 
62137504,734,88,962 
242659368,606,454,882 
163112582,647,541,466 
78559260,604,299,435 
528797600,580,991,920 
486920,74,94,70 
138521400,838,190,870 
157976754,817,962,201 
363950352,666,664,823 
26364504,516,433,118 
16604016,82,354,572 
42701098,677,122,517 
1202371,61,23,857 
198074160,621,360,886 
5140080,121,120,354 
9198000,730,126,100 
19625760,168,118,990 
102643992,436,522,451 
31672608,356,337,264 
48874050,75,883,738 
151377501,321,997,473 
157544352,567,914,304 
18638235,63,363,815 
460687500,875,585,900 
310400,8,50,776 
69701700,865,510,158 
49254400,148,832,400 
374755860,942,890,447 
134797250,985,391,350 
172558152,248,741,939 
8546252,223,268,143 
299520,120,624,4 
491542305,617,921,865 
24307668,666,158,231 
264165336,824,597,537 
1387262,166,61,137 
453332814,547,957,866 
15479520,813,56,340 
95076397,283,559,601 
135198138,214,839,753 
75335491,343,487,451 
57153096,671,819,104 
22847160,140,461,354 
204365016,471,606,716 
337591560,422,995,804 
619087860,953,810,802 
69175428,487,356,399 
501336680,734,962,710 
416341107,717,819,709 
19851468,689,84,343 
140530192,599,341,688 
17993780,305,686,86 
489399944,697,808,869 
316161045,779,435,933 
111395900,391,550,518 
119988960,820,364,402 
1993896,543,6,612 
18900960,233,480,169 
21821468,43,866,586 
147114747,423,863,403 
11760450,925,78,163 
61874568,419,879,168 
476369034,881,681,794 
12421800,536,515,45 
77427666,366,467,453 
3072300,100,33,931 
189757440,852,960,232 
27812580,60,589,787 
16262064,884,63,292 
175918176,986,756,236 
17934158,529,134,253 
113384502,777,242,603 
146618304,602,944,258 
525975776,727,736,983 
12570624,186,96,704 
7425000,450,132,125 
227587437,349,941,693 
48747840,320,309,493 
121447560,254,613,780 
87117261,863,759,133 
149717166,713,474,443 
26934680,472,565,101 
11251370,355,106,299 
280370232,622,659,684 
246856896,264,962,972 
43716608,512,104,821 
119333370,878,205,663 
109194264,306,908,393 
148708725,627,895,265 
27993600,81,512,675 
779358036,874,993,898 
17635884,534,674,49 
172338577,983,199,881 
31773932,179,892,199 
167749120,920,518,352 
3480321,39,233,383 
53334134,277,238,809 
97159440,383,336,755 
49531176,486,298,342 
275289480,835,964,342 
47163168,169,432,646 
51178520,248,277,745 
50094000,253,500,396 
731850,287,3,850 
457420887,947,697,693 
186315168,624,443,674 
55502496,441,152,828 
120579096,737,802,204 
421486956,789,852,627 
236651832,493,531,904 
141200196,397,831,428 
62293198,379,482,341 
52632972,631,331,252 
100412928,528,283,672 
8886015,547,45,361 
68031900,135,740,681 
22866732,261,588,149 
47787740,341,143,980 
81113088,656,224,552 
39352329,267,673,219 
14197560,19,780,958 
89959272,393,806,284 
34962388,307,401,284 
137955536,934,148,998 
14037660,857,65,252 
18579008,734,112,226 
55369776,497,176,633 
9692352,216,284,158 
45039536,188,404,593 
34241400,900,51,746 
402752000,896,775,580 
205623840,680,669,452 
3751569,309,639,19 
88778250,250,633,561 
526799790,622,885,957 
336814143,991,579,587 
7137312,39,688,266 
14771025,45,395,831 
175839160,578,742,410 
194201574,791,986,249 
46025181,127,601,603 
54501720,966,364,155 
125946744,714,422,418 
10459800,30,468,745 
279138912,442,669,944 
92268282,386,327,731 
82143489,571,237,607 
357667128,632,819,691 
114138420,803,276,515 
106365600,187,711,800 
34001346,417,691,118 
40715385,515,219,361 
56058498,282,201,989 
8454600,30,330,854 
64253460,281,555,412 
64357038,498,173,747 
110830356,358,567,546 
14751072,252,813,72 
171201072,564,518,586 
105506520,602,762,230 
10362184,188,889,62 
795872,32,323,77 
148255096,877,748,226 
285839496,969,408,723 
11532752,296,322,121 
74389178,719,179,578 
281775870,563,670,747 
18212944,662,76,362 
1050168,133,987,8 
298840841,731,767,533 
32113152,368,864,101 
362674752,932,737,528 
41299440,105,496,793 
70125916,202,959,362 
2411625,295,75,109 
42902295,465,257,359 
196824232,883,748,298 
519480,6,117,740 
91079604,309,609,484 
4073875,575,13,545 
51663645,435,177,671 
21076860,735,214,134 
71105060,193,845,436 
85829328,186,936,493 
16117530,221,170,429 
15872480,587,520,52 
87030450,171,783,650 
19349200,122,488,325 
326599,679,1,481 
51162786,87,666,883 
38649312,78,666,744 
56854800,929,80,765 
75904920,490,993,156 
129714480,720,483,373 
37457466,606,547,113 
59351040,920,112,576 
69457900,557,725,172 
100722076,884,397,287 
268700540,521,964,535 
14485870,799,259,70 
1883250,81,186,125 
33516486,306,289,379 
13676124,451,361,84 
6149884,454,521,26 
3611736,54,727,92 
191565660,332,807,715 
103085316,738,422,331 
21519624,588,58,631 
14048331,249,223,253 
312195072,816,427,896 
47633920,809,128,460 
27366552,244,201,558 
18526482,741,463,54 
238995000,470,678,750 
59838750,405,985,150 
18918900,429,50,882 
96459148,659,851,172 
76597104,629,472,258 
439235069,611,833,863 
702625584,956,839,876 
479670779,691,757,917 
1755520,32,422,130 
241199298,414,731,797 
91308866,473,367,526 
389837994,546,851,839 
23431320,582,244,165 
283064680,626,983,460 
447533100,700,877,729 
28857808,142,382,532 
125367102,857,189,774 
178594416,826,792,273 
53264520,596,331,270 
11203600,757,740,20 
290394,2,657,221 
114954840,546,435,484 
367801200,780,813,580 
281641860,940,729,411 
20381256,742,763,36 
52445952,306,832,206 
114942335,515,307,727 
360138064,788,884,517 
433782,522,277,3 
9816170,134,637,115 
403305600,960,430,977 
85666950,713,135,890 
16877700,378,47,950 
20423664,824,102,243 
26954316,277,212,459 
25118265,85,719,411 
242409006,966,359,699 
258333612,838,382,807 
109613880,657,344,485 
259396200,833,360,865 
137991056,268,518,994 
3171264,199,498,32 
133218064,367,926,392 
147725501,641,451,511 
13093470,465,361,78 
48117472,299,856,188 
357864816,761,808,582 
201656664,711,586,484 
64419988,601,422,254 
336412184,641,578,908 
84515211,881,459,209 
209204550,697,690,435 
205426980,718,510,561 
66846684,411,557,292 
159986574,989,473,342 
116736780,426,335,818 
92964378,447,842,247 
296963075,695,485,881 
197885600,565,398,880 
271786438,781,371,938 
2719080,195,332,42 
13969879,77,419,433 
42368675,761,85,655 
6258125,85,775,95 
42852726,837,106,483 
9847350,225,277,158 
68493,79,51,17 
8953668,142,226,279 
96706512,788,974,126 
49406760,243,442,460 
328449260,964,821,415 
261698715,801,947,345 
166866000,959,232,750 
462859380,855,916,591 
9551100,790,39,310 
8968260,163,420,131 
32399640,215,414,364 
141996120,984,589,245 
23104000,722,500,64 
193718784,672,344,838 
4247712,686,144,43 
169579080,605,916,306 
122553816,498,476,517 
107699318,289,958,389 
34338564,921,956,39 
8061264,89,111,816 
372780,12,545,57 
15156666,303,63,794 
28115450,194,155,935 
20446844,107,404,473 
27195000,147,740,250 
34813340,145,386,622 
68732576,76,956,946 
84521040,705,236,508 
361304598,543,886,751 
70407360,360,696,281 
32213606,37,883,986 
70708680,199,756,470 
39147360,672,191,305 
159152,8,686,29 
50299390,571,766,115 
559320,4,590,237 
43555910,415,541,194 
126481104,534,417,568 
96016896,201,622,768 
343852080,688,699,715 
9575250,150,85,751 
152440,2,103,740 
79666848,304,621,422 
93790224,459,216,946 
139258380,421,740,447 
55294047,827,391,171 
17317713,813,119,179 
45761688,153,686,436 
18513000,255,440,165 
100810101,313,939,343 
92544,16,8,723 
79823744,712,392,286 
202744185,313,995,651 
16970170,590,587,49 
3388000,100,484,70 
97582668,947,831,124 
13756875,375,667,55 
125981856,184,858,798 
185261235,795,467,499 
180187872,317,744,764 
8005300,85,170,554 
8283000,165,200,251 
506832216,583,979,888 
49469184,153,768,421 
47212074,259,779,234 
78070850,895,715,122 
347293,659,31,17 
35412390,295,234,513 
1825740,63,35,828 
785323,329,7,341 
70072,2,461,76 
77659995,595,313,417 
453222,462,1,981 
41602,61,11,62 
86008520,772,857,130 
328747755,635,831,623 
156598452,639,311,788 
2935800,30,466,210 
133188300,270,783,630 
324912330,459,710,997 
17266698,207,358,233 
849950460,978,982,885 
99818400,800,597,209 
349288281,621,599,939 
43776525,761,295,195 
44947749,121,931,399 
97316912,968,301,334 
2459457,147,39,429 
155969118,801,391,498 
23572868,451,292,179 
162661842,943,259,666 
22043000,125,268,658 
253092840,490,903,572 
154664796,858,386,467 
37529560,380,226,437 
39619104,749,76,696 
106994244,931,942,122 
215584292,674,682,469 
31621600,940,58,580 
9174824,179,149,344 
4475484,131,52,657 
341506880,878,544,715 
71470850,653,275,398 
1653600,5,530,624 
97964160,985,168,592 
577688832,833,774,896 
262132875,675,505,769 
46400652,293,747,212 
56837440,737,80,964 
12096000,960,60,210 
6735690,45,303,494 
287858340,989,462,630 
106930593,693,329,469 
23142696,811,246,116 
2134665,195,41,267 
152135382,698,321,679 
144931500,700,535,387 
5596740,102,93,590 
16786588,862,214,91 
23473450,335,110,637 
91019889,509,179,999 
187536843,593,477,663 
295810190,445,691,962 
26560320,48,730,758 
203915340,582,765,458 
287995950,797,803,450 
148283044,773,476,403 
120524280,186,716,905 
732127032,882,939,884 
51782247,89,653,891 
77983600,589,662,200 
104223600,221,786,600 
126192,478,8,33 
65207142,329,242,819 
93709176,488,529,363 
1608160,184,380,23 
3707046,467,441,18 
7005960,270,998,26 
12715560,429,285,104 
5757570,35,333,494 
186878120,481,883,440 
36961364,517,293,244 
58673069,221,391,679 
275244480,984,540,518 
104149650,510,517,395 
125832190,719,407,430 
179458880,296,920,659 
70437652,916,587,131 
41900032,656,998,64 
79017696,828,151,632 
6218187,817,59,129 
114811410,941,735,166 
213304521,961,307,723 
75292800,920,310,264 
6864000,150,64,715 
349861536,596,744,789 
14492250,50,855,339 
21926052,558,74,531 
1921850,17,170,665 
1111968,324,156,22 
219758724,599,774,474 
9915776,416,202,118 
1450911,571,847,3 
9069840,102,342,260 
85288140,763,115,972 
182083364,298,718,851 
133411569,643,713,291 
303242940,561,585,924 
524966400,868,672,900 
27250896,656,183,227 
97149520,545,857,208 
132181932,303,764,571 
16444692,786,634,33 
119448000,875,288,474 
294895809,481,783,783 
22526400,475,208,228 
675829990,937,830,869 
60786542,113,971,554 
32034304,304,296,356 
107550016,448,431,557 
134559900,915,342,430 
37931040,848,355,126 
48245688,212,282,807 
241918950,546,479,925 
272476929,921,677,437 
24294312,532,387,118 
162467760,420,692,559 
81916656,202,554,732 
81165888,614,162,816 
50060430,405,981,126 
135954432,922,512,288 
9643480,155,88,707 
7108784,404,332,53 
8371584,32,516,507 
15050280,161,328,285 
5741120,932,140,44 
151301475,575,519,507 
105804600,300,506,697 
3437100,201,20,855 
123149887,251,589,833 
184772016,997,324,572 
288751930,734,505,779 
2334213,201,79,147 
134342208,616,312,699 
734654720,776,970,976 
728297973,837,999,871 
283898375,995,505,565 
44636735,383,143,815 
46265120,176,485,542 
1093488,3,872,418 
212494832,869,986,248 
77770404,293,292,909 
487519725,725,861,781 
156219840,540,738,392 
44959200,880,655,78 
46178759,401,551,209 
62381088,582,132,812 
9815750,994,125,79 
19211940,626,310,99 
275228982,903,369,826 
252358400,655,688,560 
29955500,362,125,662 
13745984,244,503,112 
8979212,341,454,58 
46169784,333,159,872 
26363240,370,188,379 
37214814,343,169,642 
39616668,139,812,351 
49798050,202,519,475 
1139816,17,116,578 
144710280,468,937,330 
213998310,573,422,885 
10232488,38,326,826 
56468808,376,407,369 
9698598,434,573,39 
552271882,818,899,751 
33394725,175,233,819 
16965936,52,954,342 
168196886,403,622,671 
216009264,852,526,482 
264330000,750,890,396 
20030184,522,106,362 
622886481,931,941,711 
120345186,641,377,498 
295639906,631,739,634 
284942400,928,534,575 
14847300,108,141,975 
418934466,989,909,466 
143374000,700,308,665 
36674100,425,846,102 
36145893,51,721,983 
7078400,316,32,700 
5040960,890,6,944 
29152032,213,208,658 
69244020,281,666,370 
23365944,259,537,168 
50259370,217,437,530 
85322496,448,354,538 
15369470,617,47,530 
26529952,164,584,277 
107503395,573,239,785 
4776915,131,51,715 
17027496,54,684,461 
91839107,797,829,139 
67852323,189,363,989 
112307100,170,722,915 
24737856,583,64,663 
731817,183,31,129 
63133105,973,95,683 
6956280,113,380,162 
48098680,607,140,566 
41780880,87,828,580 
55182011,401,241,571 
87683676,271,708,457 
107144856,316,567,598 
36878475,123,335,895 
14327425,475,217,139 
70098930,615,726,157 
269461951,473,713,799 
76623470,521,191,770 
11307390,290,951,41 
110221536,618,284,628 
14898528,179,867,96 
103612831,431,563,427 
90396000,200,930,486 
2050650,315,35,186 
273133980,717,907,420 
126584640,240,828,637 
185536000,223,832,1000 
68131336,169,626,644 
158696,1,478,332 
183430170,865,891,238 
150532668,513,418,702 
10164137,457,23,967 
5200800,55,788,120 
584092080,930,793,792 
24453495,605,81,499 
20432268,508,369,109 
15575664,52,654,458 
179391696,242,804,922 
130161600,393,360,920 
151132800,520,692,420 
91967904,672,147,931 
53745270,683,366,215 
112251000,710,255,620 
2429420,14,518,335 
88816122,549,177,914 
16653000,175,104,915 
52165600,197,331,800 
174383700,230,995,762 
381772440,945,744,543 
88663500,950,306,305 
10085881,31,863,377 
197575224,993,238,836 
7127736,638,57,196 
76277992,794,511,188 
127692198,817,342,457 
55082456,541,572,178 
235493922,993,283,838 
16293429,51,327,977 
29262480,104,339,830 
509445552,957,679,784 
233357688,382,852,717 
334089720,471,920,771 
256748624,407,886,712 
150223968,488,503,612 
197876000,740,955,280 
219868740,806,433,630 
43508556,233,234,798 
75480768,198,456,836 
209518200,425,738,668 
19382832,738,536,49 
7109772,717,134,74 
33000492,266,186,667 
65037905,367,529,335 
31831965,495,601,107 
48857796,534,782,117 
19481365,215,251,361 
19749352,98,332,607 
193560192,762,294,864 
153190400,800,374,512 
55230000,420,250,526 
122537272,689,946,188 
7582700,191,50,794 
359211720,710,951,532 
67923765,679,405,247 
38598768,232,711,234 
12636750,203,250,249 
427504473,621,759,907 
202678872,484,983,426 
40080768,518,186,416 
191990000,625,526,584 
94021200,630,910,164 
3056130,693,630,7 
145717280,328,970,458 
11081169,173,99,647 
131270186,818,383,419 
3786224,167,109,208 
372354246,654,639,891 
57159600,545,276,380 
573113112,969,968,611 
173334850,845,281,730 
29934036,222,198,681 
355869150,841,455,930 
21127620,380,129,431 
36079680,354,196,520 
13585066,671,53,382 
41189400,168,467,525 
150532456,479,326,964 
3955875,77,411,125 
78514128,462,438,388 
105387840,828,740,172 
107520750,937,459,250 
181978090,574,815,389 
3171336,21,172,878 
5904,18,2,164 
35790300,133,575,468 
53709453,267,927,217 
85208728,386,319,692 
38023040,176,982,220 
411147108,804,813,629 
15830283,113,147,953 
116347842,894,141,923 
193829124,491,804,491 
28428736,623,713,64 
30136960,434,280,248 
105235232,278,802,472 
406388,359,283,4 
17539740,45,802,486 
715787520,859,840,992 
30858246,797,478,81 
87059232,299,674,432 
232678215,539,543,795 
273736800,900,667,456 
213696186,638,933,359 
8766128,328,83,322 
850161270,931,998,915 
5153625,75,135,509 
760240,104,10,731 
13291488,504,38,694 
15532400,515,520,58 
23276400,816,175,163 
179786880,294,980,624 
30601776,848,523,69 
11933064,132,183,494 
120180804,331,766,474 
21738756,842,662,39 
99224125,325,427,715 
33379104,73,866,528 
61327914,409,201,746 
24175800,222,110,990 
224991,641,3,117 
157217914,709,674,329 
109761456,214,602,852 
102836610,899,558,205 
6949152,24,756,383 
15576750,125,138,903 
66656460,881,194,390 
5153544,162,723,44 
81575625,939,125,695 
69559944,317,223,984 
483140208,743,912,713 
18248854,901,494,41 
29140188,188,231,671 
5165910,513,190,53 
25357352,776,41,797 
4557465,279,99,165 
711765180,909,940,833 
57370500,495,475,244 
24675300,185,540,247 
387569870,905,919,466 
75928752,662,236,486 
22648560,345,88,746 
